iter	RMSE
7583	0.09075574168
7584	0.09075130422
7585	0.09074601796
7586	0.09073314573
7587	0.09072837613
7588	0.09072396319
7589	0.09072117536
7590	0.09071905305
7591	0.0907126978
7592	0.09069608485
7593	0.09069242669
7594	0.09068980306
7595	0.09068678284
7596	0.09068335836
7597	0.09067757637
7598	0.09066674953
7599	0.09066303025
7600	0.09065565584
7601	0.09065037391
7602	0.09063766509
7603	0.09063195057
7604	0.09062933862
7605	0.09062594717
7606	0.09062326851
7607	0.09062007536
7608	0.09061754987
7609	0.09061142114
7610	0.09060755576
7611	0.09060315369
7612	0.0905988678
7613	0.09059379561
7614	0.09058878059
7615	0.09058153657
7616	0.09057710907
7617	0.09057364092
7618	0.09057050218
7619	0.09056661658
7620	0.09056331047
7621	0.09055996587
7622	0.09055686106
7623	0.09055207727
7624	0.09054972623
7625	0.09054605386
7626	0.09054129093
7627	0.09053719137
7628	0.09053315784
7629	0.09052871281
7630	0.09052600081
7631	0.09052358644
7632	0.09051978541
7633	0.09051322118
7634	0.09050808304
7635	0.09050440131
7636	0.09050153236
7637	0.09049757877
7638	0.09049452898
7639	0.09048984167
7640	0.0904858369
7641	0.09048196205
7642	0.09047770081
7643	0.09047251781
7644	0.09046961396
7645	0.0904667355
7646	0.09045870476
7647	0.09045492187
7648	0.09045096481
7649	0.0904379456
7650	0.09043281816
7651	0.09042817128
7652	0.09042399363
7653	0.09042032865
7654	0.09041217119
7655	0.09040742146
7656	0.09039976802
7657	0.09039067957
7658	0.09038556453
7659	0.09038093044
7660	0.09037667187
7661	0.09037201845
7662	0.09036717819
7663	0.09036455216
7664	0.09035960196
7665	0.09035656917
7666	0.0903514832
7667	0.09034595391
7668	0.0903421281
7669	0.09033939756
7670	0.09033428832
7671	0.09033082015
7672	0.0903267288
7673	0.09031962294
7674	0.09031550198
7675	0.09031154638
7676	0.09030388608
7677	0.09030201196
7678	0.09029843013
7679	0.09029499855
7680	0.09028835527
7681	0.09028423498
7682	0.09027920979
7683	0.09027572725
7684	0.0902714031
7685	0.09026605264
7686	0.09026152088
7687	0.09025679703
7688	0.09025275665
7689	0.09024948049
7690	0.09024703292
7691	0.09024354965
7692	0.0902397047
7693	0.09023587829
7694	0.09023161054
7695	0.09022522436
7696	0.09022038733
7697	0.09021773755
7698	0.09021469076
7699	0.09020994025
7700	0.09020535973
7701	0.09020020203
7702	0.09019271393
7703	0.09018702491
7704	0.09018425735
7705	0.09017908573
7706	0.09017597182
7707	0.09017150594
7708	0.09016075214
7709	0.09014594853
7710	0.09014102569
7711	0.09013194065
7712	0.09012786752
7713	0.09012440787
7714	0.0901218219
7715	0.0901190027
7716	0.0901155101
7717	0.09011238272
7718	0.09010960575
7719	0.09009585519
7720	0.09009216777
7721	0.09008939699
7722	0.09008454556
7723	0.09007974362
7724	0.09007504724
7725	0.09007051493
7726	0.09006299977
7727	0.09005663686
7728	0.09005332745
7729	0.09004850182
7730	0.09004618556
7731	0.09004137904
7732	0.09003868057
7733	0.09003542967
7734	0.09003125217
7735	0.09002769113
7736	0.09002342405
7737	0.09002039023
7738	0.09001626837
7739	0.09001223106
7740	0.0900091609
7741	0.0900061791
7742	0.09000291286
7743	0.08999834871
7744	0.08999484846
7745	0.08999075924
7746	0.08998780879
7747	0.08998121501
7748	0.08997855139
7749	0.08997243034
7750	0.08996553178
7751	0.08996147467
7752	0.08995804517
7753	0.08995343574
7754	0.08994782032
7755	0.08993589214
7756	0.08993089334
7757	0.08992821737
7758	0.08992080302
7759	0.08991886718
7760	0.08991406719
7761	0.08990883078
7762	0.089904916
7763	0.08990136885
7764	0.08989714666
7765	0.08989238859
7766	0.08988863269
7767	0.08988442134
7768	0.08988025479
7769	0.08987569042
7770	0.08987003084
7771	0.08986685297
7772	0.08986351226
7773	0.08986025919
7774	0.08984819647
7775	0.08984286217
7776	0.08983894459
7777	0.08983436793
7778	0.08982910792
7779	0.08982102868
7780	0.08981635893
7781	0.08981366849
7782	0.08980978942
7783	0.08980017083
7784	0.08979724509
7785	0.08979333984
7786	0.08978489909
7787	0.08978062585
7788	0.0897741473
7789	0.08976963677
7790	0.08976618418
7791	0.08976113263
7792	0.08975667911
7793	0.08975229606
7794	0.08974497071
7795	0.08974103522
7796	0.0897381541
7797	0.08973377405
7798	0.08973137907
7799	0.08972911512
7800	0.08972593719
7801	0.08972148579
7802	0.08971204145
7803	0.08970747835
7804	0.08970302253
7805	0.08969599022
7806	0.08969284784
7807	0.08968845019
7808	0.08968371975
7809	0.08967957158
7810	0.08967621524
7811	0.08967323345
7812	0.0896683332
7813	0.08966134504
7814	0.08965572396
7815	0.08965225524
7816	0.08964853976
7817	0.08964015463
7818	0.08963371332
7819	0.08963038071
7820	0.08962638443
7821	0.08960866569
7822	0.08960389936
7823	0.08959896771
7824	0.08959426656
7825	0.0895912075
7826	0.08958729344
7827	0.08958319662
7828	0.08957811547
7829	0.08957389491
7830	0.08956910559
7831	0.08956591421
7832	0.08956145135
7833	0.08955674565
7834	0.08955274402
7835	0.08954918661
7836	0.08954602332
7837	0.08953704756
7838	0.0895330092
7839	0.08952219892
7840	0.08951850378
7841	0.08951376457
7842	0.08951093374
7843	0.08950363998
7844	0.08949541498
7845	0.08949052787
7846	0.08947762486
7847	0.08947291028
7848	0.08947011845
7849	0.08946216945
7850	0.08945658688
7851	0.08945011975
7852	0.08944659105
7853	0.08943742952
7854	0.08943277752
7855	0.08942769486
7856	0.0894239005
7857	0.08941816621
7858	0.08941421245
7859	0.08941168769
7860	0.08940893808
7861	0.08940459127
7862	0.08939525222
7863	0.08939143528
7864	0.08938694054
7865	0.08938411321
7866	0.08938042029
7867	0.08937557362
7868	0.0893705747
7869	0.08935743966
7870	0.0893540807
7871	0.08934892599
7872	0.08934496293
7873	0.0893377827
7874	0.08933385992
7875	0.08932930758
7876	0.08932535807
7877	0.08932081777
7878	0.08931774534
7879	0.08931153146
7880	0.08930816523
7881	0.08930556777
7882	0.08930226063
7883	0.08929815893
7884	0.08929482798
7885	0.08928980454
7886	0.08928727224
7887	0.08928434057
7888	0.0892812138
7889	0.0892783738
7890	0.08927068611
7891	0.08926671994
7892	0.0892632915
7893	0.0892590629
7894	0.08925460186
7895	0.08925004056
7896	0.08923381532
7897	0.08923124619
7898	0.08922607362
7899	0.08922297717
7900	0.0892201908
7901	0.08921617266
7902	0.08921108724
7903	0.08920800696
7904	0.0892052772
7905	0.08919634007
7906	0.08918582159
7907	0.08918205214
7908	0.08917757218
7909	0.08917417363
7910	0.0891708593
7911	0.08916679786
7912	0.08916253512
7913	0.08915855971
7914	0.0891474775
7915	0.08914374761
7916	0.08913976943
7917	0.08913516857
7918	0.08913109829
7919	0.08912669925
7920	0.08911892431
7921	0.0891147218
7922	0.08911147475
7923	0.0891071322
7924	0.08910199938
7925	0.08908887581
7926	0.0890861362
7927	0.08908172354
7928	0.08906091322
7929	0.08905787173
7930	0.08905018051
7931	0.08904595435
7932	0.0890435719
7933	0.08903856445
7934	0.08903563494
7935	0.08903299949
7936	0.08902838577
7937	0.08902593937
7938	0.08902213703
7939	0.08901724316
7940	0.08901279332
7941	0.08901032048
7942	0.08900633824
7943	0.08900370267
7944	0.089000352
7945	0.08899583142
7946	0.08899231387
7947	0.08898746358
7948	0.0889830753
7949	0.08898063141
7950	0.08897556381
7951	0.08897080065
7952	0.08896767756
7953	0.08896439061
7954	0.08895812871
7955	0.08895216427
7956	0.08894879057
7957	0.08894437077
7958	0.08894060009
7959	0.08893767592
7960	0.08893399836
7961	0.08892835923
7962	0.08892332318
7963	0.08891867193
7964	0.08891516347
7965	0.08890973072
7966	0.08890436905
7967	0.08889981626
7968	0.08889637541
7969	0.08889119388
7970	0.08888671519
7971	0.08888439308
7972	0.08888055286
7973	0.08887311857
7974	0.08887047129
7975	0.08886635918
7976	0.08886172528
7977	0.08885598651
7978	0.08885334389
7979	0.08885041978
7980	0.08884024661
7981	0.08882786621
7982	0.0888194559
7983	0.08881483711
7984	0.08881056655
7985	0.08880656549
7986	0.08880270209
7987	0.08879890204
7988	0.08879447667
7989	0.08878796244
7990	0.08878524282
7991	0.08878018314
7992	0.08877471019
7993	0.08877124586
7994	0.08876886227
7995	0.08875455764
7996	0.08875056601
7997	0.08874613412
7998	0.08874088854
7999	0.08873776891
8000	0.08873545521
8001	0.08872086195
8002	0.08871600347
8003	0.08870988246
8004	0.08870662318
8005	0.08870342348
8006	0.08870049962
8007	0.0886955499
8008	0.0886824263
8009	0.08867890759
8010	0.08867239734
8011	0.0886668917
8012	0.08866276385
8013	0.08865940678
8014	0.08865530257
8015	0.08864940202
8016	0.08864634816
8017	0.08863967538
8018	0.08863634887
8019	0.08863185857
8020	0.08862609258
8021	0.08862278676
8022	0.08861587281
8023	0.08861202954
8024	0.08860785035
8025	0.08860316491
8026	0.08859715186
8027	0.0885941702
8028	0.08858831218
8029	0.08858505386
8030	0.08858148652
8031	0.0885767128
8032	0.08857217736
8033	0.08856886553
8034	0.08856375044
8035	0.08855740177
8036	0.08855324473
8037	0.08855048718
8038	0.0885399657
8039	0.08852985074
8040	0.08852598515
8041	0.08852016351
8042	0.08851733514
8043	0.08850637391
8044	0.08850362456
8045	0.08849871615
8046	0.08849524507
8047	0.08849352538
8048	0.08849051983
8049	0.08848762048
8050	0.08848400616
8051	0.08848103709
8052	0.08847520161
8053	0.0884719345
8054	0.08846930001
8055	0.08846411883
8056	0.08846004812
8057	0.08845591505
8058	0.08845247446
8059	0.0884458811
8060	0.08844341919
8061	0.08843954105
8062	0.08843160908
8063	0.0884277064
8064	0.08842405783
8065	0.08841420458
8066	0.08841049314
8067	0.08840303897
8068	0.08839967134
8069	0.0883941889
8070	0.08838952377
8071	0.08838193105
8072	0.08837514216
8073	0.08836941757
8074	0.08836575408
8075	0.08836231728
8076	0.0883598136
8077	0.08835631927
8078	0.08835254374
8079	0.08834119679
8080	0.08833847503
8081	0.0883340552
8082	0.08833132321
8083	0.08832825757
8084	0.08832347545
8085	0.08831981949
8086	0.08831576735
8087	0.08831325007
8088	0.08830873235
8089	0.08830585439
8090	0.08830165703
8091	0.0882944907
8092	0.08828980669
8093	0.08828586565
8094	0.08828260243
8095	0.0882799881
8096	0.08826967561
8097	0.08826578985
8098	0.08826160497
8099	0.08825806949
8100	0.0882546224
8101	0.08825070699
8102	0.08824726635
8103	0.08824328958
8104	0.08823960627
8105	0.08822702698
8106	0.08822424604
8107	0.08821164692
8108	0.08820760976
8109	0.0882029163
8110	0.08819919637
8111	0.08819670989
8112	0.08819460944
8113	0.08819224672
8114	0.08818494731
8115	0.08818176285
8116	0.08817827825
8117	0.08816860241
8118	0.08815550589
8119	0.0881517272
8120	0.08814719238
8121	0.08814341961
8122	0.08814030043
8123	0.08813485075
8124	0.08813252194
8125	0.08812974574
8126	0.08812556231
8127	0.08811831272
8128	0.0881135133
8129	0.08811077739
8130	0.08810623944
8131	0.0881008736
8132	0.08809791005
8133	0.08809538962
8134	0.08809247115
8135	0.08808847202
8136	0.08808397396
8137	0.08807934919
8138	0.08807477208
8139	0.08806927126
8140	0.08805659894
8141	0.08805237145
8142	0.08804544436
8143	0.08803998148
8144	0.0880362171
8145	0.08803171275
8146	0.08802456443
8147	0.08802049546
8148	0.0880168848
8149	0.08800743227
8150	0.08800438717
8151	0.08800120544
8152	0.08799544334
8153	0.08798575418
8154	0.08798142942
8155	0.08797818019
8156	0.08797070243
8157	0.08796623074
8158	0.08795978056
8159	0.08795586877
8160	0.08795244964
8161	0.08794852229
8162	0.08794424649
8163	0.08794145882
8164	0.08793682984
8165	0.08793220198
8166	0.08792855458
8167	0.08792539532
8168	0.08792171627
8169	0.08791920392
8170	0.08791474447
8171	0.08791046351
8172	0.087905968
8173	0.08790288746
8174	0.08789695298
8175	0.08789388529
8176	0.08788853251
8177	0.08788385582
8178	0.08788109889
8179	0.08787795276
8180	0.08787394493
8181	0.08787099743
8182	0.08786620669
8183	0.0878629595
8184	0.08785834838
8185	0.0878551534
8186	0.08785153684
8187	0.08784851189
8188	0.08784519811
8189	0.08784191367
8190	0.08783771061
8191	0.08783380885
8192	0.08783174719
8193	0.08782829095
8194	0.08782517714
8195	0.08782131758
8196	0.08781743849
8197	0.08781350533
8198	0.0877978554
8199	0.08779347146
8200	0.08778992508
8201	0.08778708121
8202	0.08778215594
8203	0.08777849122
8204	0.08777547708
8205	0.08777139334
8206	0.08775876114
8207	0.0877557006
8208	0.08775066612
8209	0.08774634502
8210	0.08773928904
8211	0.08773574179
8212	0.08772958685
8213	0.08772615085
8214	0.087720174
8215	0.08771566738
8216	0.08770487115
8217	0.08770123954
8218	0.08769707339
8219	0.08769413536
8220	0.08769011505
8221	0.08768458115
8222	0.08768117403
8223	0.08767782681
8224	0.08767457335
8225	0.08767043718
8226	0.08766592988
8227	0.08766458805
8228	0.08766131341
8229	0.08765807367
8230	0.08765229985
8231	0.08764585311
8232	0.08764310326
8233	0.08762233252
8234	0.08761503146
8235	0.08761194322
8236	0.08760859727
8237	0.0876021709
8238	0.08759976997
8239	0.08759519413
8240	0.08759219144
8241	0.08758872615
8242	0.08758567382
8243	0.08758171005
8244	0.08757770015
8245	0.08757489143
8246	0.08757174439
8247	0.08756663943
8248	0.08756355903
8249	0.08755901549
8250	0.08755561285
8251	0.08754866723
8252	0.08754307911
8253	0.08753886757
8254	0.08752883728
8255	0.08751743195
8256	0.08751459793
8257	0.08751011451
8258	0.08750612343
8259	0.08750008899
8260	0.0874934488
8261	0.08747858197
8262	0.08747151651
8263	0.08746478054
8264	0.08746221497
8265	0.08745942409
8266	0.08745487997
8267	0.08745185556
8268	0.08744760802
8269	0.08744434494
8270	0.08744046856
8271	0.08743869636
8272	0.08743416397
8273	0.08742881609
8274	0.08742588413
8275	0.08742269151
8276	0.08741884725
8277	0.08741364068
8278	0.08740903863
8279	0.08740097124
8280	0.08739795427
8281	0.08739548159
8282	0.08739193531
8283	0.08738807971
8284	0.08738268487
8285	0.08737948026
8286	0.08737666711
8287	0.08737118358
8288	0.08736797973
8289	0.0873647281
8290	0.08735643769
8291	0.08735186924
8292	0.08734705287
8293	0.087344262
8294	0.08733943517
8295	0.08733577084
8296	0.087331041
8297	0.08732774383
8298	0.08732624292
8299	0.08731913158
8300	0.0873160323
8301	0.08731273709
8302	0.08730794758
8303	0.0873052854
8304	0.08730275981
8305	0.08729823192
8306	0.08729452258
8307	0.08729029598
8308	0.08728750936
8309	0.08728281749
8310	0.08728015416
8311	0.08727722033
8312	0.0872741712
8313	0.08726981373
8314	0.08726515946
8315	0.08726133922
8316	0.08725761813
8317	0.08725260683
8318	0.08724398662
8319	0.08724013779
8320	0.08723618979
8321	0.08722661462
8322	0.08722203041
8323	0.0872177577
8324	0.08721368588
8325	0.08720989958
8326	0.0872062354
8327	0.08720272411
8328	0.08719903244
8329	0.08719554068
8330	0.08719124244
8331	0.08718880563
8332	0.08718553243
8333	0.08718210787
8334	0.08717737151
8335	0.0871725518
8336	0.08716426388
8337	0.08716026146
8338	0.08715717943
8339	0.08715259918
8340	0.08714007477
8341	0.08713610192
8342	0.08713128721
8343	0.08712841732
8344	0.0871226074
8345	0.08711839807
8346	0.08711524132
8347	0.08711242507
8348	0.08709989732
8349	0.08709711752
8350	0.08709423396
8351	0.08709032498
8352	0.0870834967
8353	0.08708037238
8354	0.08707472673
8355	0.08707228029
8356	0.08706883423
8357	0.08706598315
8358	0.08706189721
8359	0.08705430186
8360	0.08705145094
8361	0.0870475563
8362	0.08704187548
8363	0.08703879552
8364	0.08703423047
8365	0.08703078714
8366	0.08702812372
8367	0.08702534537
8368	0.08702305135
8369	0.08701824807
8370	0.08701108292
8371	0.08700873218
8372	0.08700504641
8373	0.0870016968
8374	0.08699847611
8375	0.08699429604
8376	0.08699096234
8377	0.0869878938
8378	0.0869843609
8379	0.08698104322
8380	0.08697628904
8381	0.08697246099
8382	0.08696855472
8383	0.08696422202
8384	0.08695363115
8385	0.08694921706
8386	0.08694602588
8387	0.08694133507
8388	0.08693842052
8389	0.08692596653
8390	0.08692174645
8391	0.08691735157
8392	0.08691359811
8393	0.08690987431
8394	0.08690505207
8395	0.08690243947
8396	0.08689888308
8397	0.08689530429
8398	0.08689274412
8399	0.08688775961
8400	0.08688455057
8401	0.08688165494
8402	0.08687915192
8403	0.08687511376
8404	0.08687235222
8405	0.08686965087
8406	0.08686592852
8407	0.08686244175
8408	0.08685820046
8409	0.0868555575
8410	0.08685026103
8411	0.08684440768
8412	0.08684143337
8413	0.08683798584
8414	0.08683495259
8415	0.08683259062
8416	0.08682941728
8417	0.08682358385
8418	0.08682097372
8419	0.08681823434
8420	0.08681529821
8421	0.08681074394
8422	0.08680688971
8423	0.08680476418
8424	0.08680037473
8425	0.08679699224
8426	0.08679013264
8427	0.08678601038
8428	0.08678189306
8429	0.08677808492
8430	0.08677518403
8431	0.08677028821
8432	0.08676721268
8433	0.08676300605
8434	0.08675958029
8435	0.08674753191
8436	0.08674405316
8437	0.08674020232
8438	0.08673677288
8439	0.08673198973
8440	0.08672829274
8441	0.08672482581
8442	0.08672021408
8443	0.08671740222
8444	0.08671364398
8445	0.08671007349
8446	0.0867065439
8447	0.08670164468
8448	0.0866972242
8449	0.08669352319
8450	0.08669030286
8451	0.08668810836
8452	0.08668314302
8453	0.08667913005
8454	0.08667652078
8455	0.08667378586
8456	0.08666047926
8457	0.08665676659
8458	0.08665198375
8459	0.08664814781
8460	0.08664395961
8461	0.08663973099
8462	0.0866352059
8463	0.08663254903
8464	0.08662827243
8465	0.08661774902
8466	0.0866101464
8467	0.08660703164
8468	0.08659966614
8469	0.08659685062
8470	0.08659408132
8471	0.08659109277
8472	0.08658722815
8473	0.08657935098
8474	0.08657647693
8475	0.08657344348
8476	0.08656946001
8477	0.08656571149
8478	0.08655931793
8479	0.08655638068
8480	0.08655237681
8481	0.08655071727
8482	0.08654224296
8483	0.08653894891
8484	0.08653271377
8485	0.08652881271
8486	0.08652500618
8487	0.08651690885
8488	0.08651304796
8489	0.08650985447
8490	0.08650739984
8491	0.08650272569
8492	0.08649783087
8493	0.0864938579
8494	0.08648954376
8495	0.08648595648
8496	0.0864834459
8497	0.08648112084
8498	0.08647727536
8499	0.08647315764
8500	0.08647017169
8501	0.08646739412
8502	0.08646494597
8503	0.08645891054
8504	0.0864551251
8505	0.08645236207
8506	0.08644842328
8507	0.08644563283
8508	0.08644163903
8509	0.08643776418
8510	0.08643363334
8511	0.08642741258
8512	0.08642254665
8513	0.08641861401
8514	0.08641485546
8515	0.08641182137
8516	0.0864086355
8517	0.0864047666
8518	0.08640062634
8519	0.08639750745
8520	0.08639477311
8521	0.08639087226
8522	0.08638781576
8523	0.08638431929
8524	0.08637524383
8525	0.08636473658
8526	0.08635959055
8527	0.08635175925
8528	0.08634789679
8529	0.0863454363
8530	0.08634129962
8531	0.08633581171
8532	0.08633158352
8533	0.08632138883
8534	0.08631842114
8535	0.08631299186
8536	0.08630899136
8537	0.08630682237
8538	0.08630424102
8539	0.08630261885
8540	0.08629939719
8541	0.08629587171
8542	0.08629390605
8543	0.08629076181
8544	0.08628687631
8545	0.0862817451
8546	0.08627803401
8547	0.08627430102
8548	0.08627040906
8549	0.08626262796
8550	0.08625790876
8551	0.0862533533
8552	0.08625066974
8553	0.08624771202
8554	0.08624539443
8555	0.08624244691
8556	0.08623320751
8557	0.08622499299
8558	0.08622285454
8559	0.08621997551
8560	0.08621594117
8561	0.08620380791
8562	0.08619977918
8563	0.08619560909
